NO.4 C. TK NO.1 C. P/P STOP/STRIP;XICP019IND;flaga.pv
NO.4 C. TK NO.2 C. P/P STOP/STRIP;XICP022IND;flaga.pv
NO.1 C. TK 1 C. P/P REMOTE;XLCP001_04;flaga.pv
1C TK 1C P/P PREPARATION;XLCP001_05;flaga.pv
NO.1 C. TK 1 C. P/P POWER AVAIL;XLCP001_06;flaga.pv
NO.1 C. TK 2 C. P/P REMOTE;XLCP004_04;flaga.pv
1C TK 2C P/P PREPARATION;XLCP004_05;flaga.pv
NO.1 C. TK 2 C. P/P POWER AVAIL;XLCP004_06;flaga.pv
NO.2 C. TK 1 C. P/P REMOTE;XLCP007_04;flaga.pv
2C TK 1C P/P PREPARATION;XLCP007_05;flaga.pv
NO.2 C. TK 1 C. P/P POWER AVAIL;XLCP007_06;flaga.pv
NO.2 C. TK 2 C. P/P REMOTE;XLCP010_04;flaga.pv
2C TK 2C P/P PREPARATION;XLCP010_05;flaga.pv
NO.2 C. TK 2 C. P/P POWER AVAIL;XLCP010_06;flaga.pv
NO.3 C. TK 1 C. P/P REMOTE;XLCP013_04;flaga.pv
3C TK 1C P/P PREPARATION;XLCP013_05;flaga.pv
NO.3 C. TK 1 C. P/P POWER AVAIL;XLCP013_06;flaga.pv
NO.3 C. TK 2 C. P/P REMOTE;XLCP016_04;flaga.pv
3C TK 2C P/P PREPARATION;XLCP016_05;flaga.pv
NO.3 C. TK 2 C. P/P POWER AVAIL;XLCP016_06;flaga.pv
NO.4 C. TK 1 C. P/P REMOTE;XLCP019_04;flaga.pv
4C TK 1C P/P PREPARATION;XLCP019_05;flaga.pv
NO.4 C. TK 1 C. P/P POWER AVAIL;XLCP019_06;flaga.pv
NO.4 C. TK 2 C. P/P REMOTE;XLCP022_04;flaga.pv
4C TK 2C P/P PREPARATION;XLCP022_05;flaga.pv
NO.4 C. TK 2 C. P/P POWER AVAIL;XLCP022_06;flaga.pv
EM'CY C P/P REMOTE;XLEP001_03;flaga.pv
NO.1 GLY. W. P/P REMOTE;XLGW001_03;flaga.pv
NO.2 GLY. W. P/P REMOTE;XLGW012_03;flaga.pv
GLY. W. ELEC. HTR REMOTE;XLGW025;flaga.pv
GW LINE SELECT;XLGW041;flaga.pv
PORT SELECT;XLPS_P;flaga.pv
STBD SELECT;XLPS_S;flaga.pv
NO.1 BAL. & E/R HYD. P/P REMOTE;XLVB001_03;flaga.pv
NO.1 BAL. & E/R HYD. P/P STANDBY;XLVB001_05;flaga.pv
NO.2 BAL. & E/R HYD. P/P REMOTE;XLVB002_03;flaga.pv
NO.2 BAL. & E/R HYD. P/P STANDBY;XLVB002_05;flaga.pv
BAL. & E/R TOPPING P/P REMOTE;XLVB003_03;flaga.pv
NO.1 CARGO HYD. P/P REMOTE;XLVC001_03;flaga.pv
NO.1 CARGO HYD. P/P STANDBY;XLVC001_05;flaga.pv
NO.2 CARGO HYD. P/P REMOTE;XLVC002_03;flaga.pv
NO.2 CARGO HYD. P/P STANDBY;XLVC002_05;flaga.pv
CARGO TOPPING UP P/P REMOTE;XLVC003_03;flaga.pv
SELECT REGION_BOSTON/GOM;XSFM013;flaga.pv
Controller (2 I/O Links);CPM11;flaga.pv
1480 CDA IOLINK11;CEE11;flaga.pv
1482 CDA CPM12                                    Controller (2 I/O Links) - Secondary;IOLINK12;flaga.pv
1484 CDA 1102HLAI;1101HLAI;flaga.pv
1490 CDA 1104HLAI;1103HLAI;flaga.pv
1496 CDA 1106HLAI;1105HLAI;flaga.pv
1501 CDA 1108AO;1107HLAI;flaga.pv
1505 CDA 1115DI;1109AO;flaga.pv
1509 CDA 1117DI;1116DI;flaga.pv
1513 CDA 1119DI;1118DI;flaga.pv
1517 CDA 1121DISOE;1120DISOE;flaga.pv
1521 CDA 1123DO;1122DO;flaga.pv
1523 CDA 1124DO;1125DO;flaga.pv
1525 CDA 1111LLAI;1110LLAI;flaga.pv
1527 CDA 1113LLAI;1112LLAI;flaga.pv
1529 CDA CPM13                                    Controller (2 I/O Links);1114LLAI;flaga.pv
1531 CDA IOLINK14;CEE13;flaga.pv
POINTS DATA BASE LISTING;IOLINK13;flaga.pv
Controller (2 I/O Links) - Secondary;CPM14;flaga.pv
1537 CDA 1302HLAI;1301HLAI;flaga.pv
1541 CDA 1304HLAI;1303HLAI;flaga.pv
1544 CDA 1307DI;1305HLAI;flaga.pv
1546 CDA 1308DI;1306DI;flaga.pv
1548 CDA 1310DI;1309DI;flaga.pv
1550 CDA 1311DI;1312DI;flaga.pv
1552 CDA 1314DO;1313DI;flaga.pv
1554 CDA 1316DO;1315DO;flaga.pv
1556 CDA 1318DO;1317DO;flaga.pv
1558 CDA 1320DO;1319DO;flaga.pv
BALLAST/DEBALLAST VOLUMETRIC FLOW RATE CALCULATION;BAL_VOL;flaga.pv
BALLAST P/P RUN Q'TY;BPRUNQTY;flaga.pv
FORE PEAK W.B TANK VALVE SEQUENCE;CA0501;flaga.pv
FORE DEEP(P) W.B TANK VALVE SEQUENCE;CA0502;flaga.pv
FORE DEEP(S) W.B TANK VALVE SEQUENCE;CA0503;flaga.pv
NO.1(P) W.B TANK VALVE SEQUENCE;CA0504;flaga.pv
NO.1(S) W.B TANK VALVE SEQUENCE;CA0505;flaga.pv
NO.2(P) W.B TANK VALVE SEQUENCE;CA0506;flaga.pv
NO.2(S) W.B TANK VALVE SEQUENCE;CA0507;flaga.pv
NO.3(P) W.B TANK VALVE SEQUENCE;CA0508;flaga.pv
NO.3(S) W.B TANK VALVE SEQUENCE;CA0509;flaga.pv
AFT V/V GROUP SEQUENCE;CA050AFT;flaga.pv
FWD V/V GROUP SEQUENCE;CA050FWD;flaga.pv
MIDDLE AFT V/V GROUP SEQUENCE;CA050MA;flaga.pv
MIDDLE FWD V/V GROUP SEQUENCE;CA050MF;flaga.pv
NO.4(P) W.B TANK VALVE SEQUENCE;CA0510;flaga.pv
NO.4(S) W.B TANK VALVE SEQUENCE;CA0511;flaga.pv
E/R(P) W.B TANK VALVE SEQUENCE;CA0512;flaga.pv
E/R(S) W.B TANK VALVE SEQUENCE;CA0513;flaga.pv
AFT PEAK W.B TANK VALVE SEQUENCE;CA0514;flaga.pv
BALLAST VALVE SEQUENCE VARIABLES;CA051V;flaga.pv
BALLAST VALVE SEQUENCE VARIABLES;CA052V;flaga.pv
BALLAST VALVE SEQUENCE VARIABLES;CA053V;flaga.pv
BALLAST VALVE SEQUENCE VARIABLES;CA054V;flaga.pv
BALLAST VALVE SEQUENCE VARIABLES;CA05V;flaga.pv
NO.1 BALLAST P/P SEQUENCE;CA061;flaga.pv
NO.2 BALLAST P/P SEQUENCE;CA062;flaga.pv
NO.3 BALLAST P/P SEQUENCE;CA063;flaga.pv
1ST DEBALLAST PUMP SELECTION;CA06LB01;flaga.pv
2ND DEBALLAST PUMP SELECTION;CA06LB02;flaga.pv
1ST BALLAST PUMP SELECTION;CA06LB03;flaga.pv
2ND BALLAST PUMP SELECTION;CA06LB04;flaga.pv
BALLAST/DEBALLAST PUMP SELECTION;CA06LB05;flaga.pv
NO OF BALLAST OPEN VALVE COUNT;CA06LB06;flaga.pv
NO OF BALLAST OPEN VALVE COUNT;CA06LB06_1;flaga.pv
NO OF DEBALLAST OPEN VALVE COUNT;CA06LB07;flaga.pv
BALLAST PUMP SEQUENCE VARIABLES;CA06V;flaga.pv
NO.1 BAL. P/P AMPERE;CIBL001_06;flaga.pv
NO.2 BAL. P/P AMPERE;CIBL005_06;flaga.pv
NO.3 BAL. P/P AMPERE;CIBL009_06;flaga.pv
FWD DRAFT;DIRG009;flaga.pv
MID DRAFT PORT;DIRG010;flaga.pv
MID DRAFT STBD;DIRG011;flaga.pv
AFT DRAFT;DIRG012;flaga.pv
1 N2 GEN FILTER DP H;DPAHNG009;flaga.pv
2 N2 GEN FILTER DP H;DPAHNG018;flaga.pv
IGG DEW POINT H;DWAHIG017_01;flaga.pv
IGG DEW POINT;DWIIG017;flaga.pv
1 N2 GEN DEW POINT;DWING005;flaga.pv
IGG INERT GAS FLOW;FIIG020;flaga.pv
2 N2 GEN FLOW;FING013;flaga.pv
AUTO SEQUENCE CHIME 3;HSCSYS053;flaga.pv
E/M/R BILGE H;LAHBS001;flaga.pv
C/C/R FWD BILGE H;LAHBS002;flaga.pv
C/C/R AFT BILGE H;LAHBS003;flaga.pv
C. PASS. WAY FWD STBD BILGE H;LAHBS004;flaga.pv
C. PASS. WAY FWD PORT BILGE H;LAHBS005;flaga.pv
C. PASS. WAY MID STBD BILGE H;LAHBS006;flaga.pv
C. PASS.WAY MID PORT BILGE H;LAHBS007;flaga.pv
C. PASS. WAY AFT STBD BILGE H;LAHBS008;flaga.pv
C. PASS.WAY AFT PORT BILGE H;LAHBS009;flaga.pv
NO.1 COFF. STBD BILGE H;LAHBS010;flaga.pv
NO.1 COFF. PORT BILGE H;LAHBS011;flaga.pv
NO.2 COFF. STBD BILGE H;LAHBS012;flaga.pv
NO.2 COFF. PORT BILGE H;LAHBS013;flaga.pv
NO.3 COFF. STBD BILGE H;LAHBS014;flaga.pv
NO.3 COFF. PORT BILGE H;LAHBS015;flaga.pv
NO.4 COFF. STBD BILGE H;LAHBS016;flaga.pv
NO.4 COFF. PORT BILGE H;LAHBS017;flaga.pv
NO.5 COFF. STBD BILGE H;LAHBS018;flaga.pv
NO.5 COFF. PORT BILGE H;LAHBS019;flaga.pv
PIPE DUCT FWD BILGE H;LAHBS020;flaga.pv
PIPE DUCT AFT BILGE H;LAHBS021;flaga.pv
FWD P/P RM STBD BILGE H;LAHBS022;flaga.pv
FWD P/P RM PORT BILGE H;LAHBS023;flaga.pv
B/STORE AFT PORT BILGE HIGH;LAHBS024;flaga.pv
B/STORE AFT STBD BILGE HIGH;LAHBS024_01;flaga.pv
B/STORE FWD PORT BILGE H;LAHBS025;flaga.pv
B/STORE FWD STBD BILGE H;LAHBS025_01;flaga.pv
B/THR RM FWD BILGE H;LAHBS026;flaga.pv
B/THR RM AFT BILGE H;LAHBS027;flaga.pv
IGG SCRUBBER C.W LVL H (2322);LAHIG022;flaga.pv
LOADING COMPUTER COMM FREQ;LDC_COMM;flaga.pv
NO.1 W.B. TK PORT LVL;LIAHLRG001;flaga.pv
NO.1 W.B. TK STBD LVL;LIAHLRG002;flaga.pv
NO.2 W.B. TK PORT LVL;LIAHLRG003;flaga.pv
NO.2 W.B. TK STBD LVL;LIAHLRG004;flaga.pv
NO.3 W.B. TK PORT LVL;LIAHLRG005;flaga.pv
NO.3 W.B. TK STBD LVL;LIAHLRG006;flaga.pv
NO.4 W.B. TK PORT LVL;LIAHLRG007;flaga.pv
NO.4 W.B. TK STBD LVL;LIAHLRG008;flaga.pv
FWD PEAK TK LVL;LIAHLRG015;flaga.pv
AFT PEAK TK LVL;LIAHLRG016;flaga.pv
E/R W.B. TK PORT LVL;LIAHLRG017;flaga.pv
E/R W.B. TK STBD LVL;LIAHLRG018;flaga.pv
LOG DATA;LOG_DATA;flaga.pv
MEMO V/V;MEMO_BA;flaga.pv
MANUAL V/V BA;MEMO_BA1;flaga.pv
MEMO V/V;MEMO_BS;flaga.pv
MEMO V/V;MEMO_CD;flaga.pv
MANUAL V/V CF;MEMO_CF_SRV;flaga.pv
MEMO V/V;MEMO_CG;flaga.pv
MEMO V/V;MEMO_CL;flaga.pv
MEMO V/V;MEMO_CN;flaga.pv
MEMO V/V;MEMO_CP;flaga.pv
MEMO V/V;MEMO_CS;flaga.pv
MANUAL V/V CS;MEMO_CS1;flaga.pv
MEMO V/V;MEMO_GW;flaga.pv
MEMO V/V;MEMO_IG;flaga.pv
MEMO V/V;MEMO_SC;flaga.pv
MEMO V/V;MEMO_WD;flaga.pv
MEMO V/V;MEMO_WS;flaga.pv
MEMO V/V;MEMO_WW;flaga.pv
EXT ALM FLICKER STATUS;OPCSYS011;flaga.pv
EXT ALM BUZZER STATUS;OPCSYS012;flaga.pv
C IAS ALM MASTER STATION;OPCSYS013;flaga.pv
C IAS ALM MASTER;OPCSYS030;flaga.pv
EXT ALM G-CA ALM STATUS;OPMX020;flaga.pv
EXT ALM G-CB ALM STATUS;OPMX021;flaga.pv
EXT ALM G-CC ALM STATUS;OPMX022;flaga.pv
EXT ALM G-CE ALM STATUS;OPMX024;flaga.pv
EXT ALM G-CF ALM STATUS;OPMX025;flaga.pv
EXT ALM G-CA NEW ALM;OPMX026;flaga.pv
EXT ALM G-CB NEW ALM;OPMX027;flaga.pv
EXT ALM G-CC NEW ALM;OPMX028;flaga.pv
EXT ALM G-CD NEW ALM;OPMX029;flaga.pv
EXT ALM G-CE NEW ALM;OPMX030;flaga.pv
EXT ALM G-CF NEW ALM;OPMX031;flaga.pv
FIRE MAIN LINE PRESS.;OPWW004;flaga.pv
IGG OXYGEN CONTENT HH;OXAHHIG016_02;flaga.pv
IGG OXYGEN CONTENT H;OXAHIG016_01;flaga.pv
IGG OXYGEN CONTENT L;OXALIG016_03;flaga.pv
IGG OXYGEN CONTENT;OXIIG016;flaga.pv
1 N2 GEN OXYGEN CONTENT;OXING004;flaga.pv
2 N2 GEN OXYGEN CONTENT;OXING014;flaga.pv
I.G DELIVERY LINE PRESS. HIGH (6053);PAHIG019_01;flaga.pv
IGG C.S.W INLET PRESS. LOW (2320);PALIG025;flaga.pv
NO.1 BAL. P/P DISCH. PRESS. LL;PALLBL002;flaga.pv
NO.2 BAL. P/P DISCH. PRESS. LL;PALLBL006;flaga.pv
NO.3 BAL. P/P DISCH. PRESS. LL;PALLBL010;flaga.pv
N2 GEN BUFF TK PRESS;PIAHLNG006;flaga.pv
FIRE MAIN LINE PRESS;PIAHLWW004;flaga.pv
NO.1 BAL. P/P SUC. PRESS;PIALBL003;flaga.pv
NO.1 BAL. P/P DISCH. PRESS;PIALBL004;flaga.pv
NO.2 BAL. P/P SUC. PRESS;PIALBL007;flaga.pv
NO.2 BAL. P/P DISCH. PRESS;PIALBL008;flaga.pv
NO.3 BAL. P/P SUC. PRESS;PIALBL011;flaga.pv
NO.3 BAL. P/P DISCH. PRESS;PIALBL012;flaga.pv
NO.1 EDUCTOR DRIVING SIDE PRESS;PIBL013;flaga.pv
NO.1 EDUCTOR DISCH. PRESS;PIBL014;flaga.pv
NO.1 EDUCTOR SUC. PRESS;PIBL015;flaga.pv
NO.2 EDUCTOR DRIVING SIDE PRESS;PIBL016;flaga.pv
NO.2 EDUCTOR DISCH. PRESS;PIBL017;flaga.pv
NO.2 EDUCTOR SUC. PRESS;PIBL018;flaga.pv
IGG DEL. PRESS. (6058);PIIG019;flaga.pv
WATER SPRAY P/P DISCH. PRESS;PIWS006;flaga.pv
NO.2 BAL. P/P;PPBL005;flaga.pv
NO.3 BAL. P/P;PPBL009;flaga.pv
NO.1 AUX C.F.W P/P;PPFW001;flaga.pv
NO.2 AUX C.F.W P/P;PPFW002;flaga.pv
NO.1 AUX CSW P/P;PPFW007;flaga.pv
NO.2 AUX CSW P/P;PPFW008;flaga.pv
WTR SPR P/P;PPWS001;flaga.pv
NO.1 FIRE & G/S P/P;PPWW001;flaga.pv
NO.2 FIRE & G/S P/P;PPWW002;flaga.pv
JOCKEY P/P;PPWW003;flaga.pv
JOCKEY P/P AUTO MODE;PPWW003_AU;flaga.pv
EM'CY FIRE P/P;PPWW005;flaga.pv
IGG GENERATOR RUN;RLIG002;flaga.pv
IGG FREON COMP. RUN;RLIG003;flaga.pv
IGG COOLER RUN;RLIG003_01;flaga.pv
IGG DRYER RUN;RLIG004;flaga.pv
IGG BLOWER 1 RUN;RLIG005;flaga.pv
IGG BLOWER 2 RUN;RLIG006;flaga.pv
IGG F.O P/P RUN;RLIG007;flaga.pv
IGG SCRUBBER C.W;RLIG023;flaga.pv
NO.1 N2 GEN. RUN;RLNG001;flaga.pv
FEED AIR COMP 1;RLNG002;flaga.pv
2 N2 GEN;RLNG011;flaga.pv
FEED AIR COMP 2;RLNG012;flaga.pv
NO.1 VACUUM P/P RUN;RLVP001;flaga.pv
NO.2 VACUUM P/P RUN;RLVP003;flaga.pv
1 N2 GEN F AIR TEMP HH;TAHHNG008;flaga.pv
*2 N2 GEN AIR HTR TEMP H;TAHHNG017;flaga.pv
I.G DELIVERY LINE TEMP. HIGH (5216);TAHIG018_01;flaga.pv
IGG C.S.W OUTL. TEMP. HIGH (2312);TAHIG026;flaga.pv
1 N2 GEN CP OUT AIR T H;TAHNG010;flaga.pv
2 N2 GEN CP OUT AIR T H;TAHNG019;flaga.pv
IGG DEL. TEMP. (6060);TIIG018;flaga.pv
TRIMCAL CALCULATION;TRIMCAL_CM;flaga.pv
TRIMCAL CALCULATION;TRIMCAL_SCM;flaga.pv
NO.1 BAL. TK P FILL/SUC. V/V (BA012);VRCBL019;flaga.pv
NO.1 BAL. TK S FILL/SUC. V/V (BA009);VRCBL020;flaga.pv
NO.2 BAL. TK P FILL/SUC. V/V (BA018);VRCBL021;flaga.pv
NO.2 BAL. TK S FILL/SUC. V/V (BA015);VRCBL022;flaga.pv
NO.3 BAL. TK P FILL/SUC. V/V (BA024);VRCBL023;flaga.pv
NO.3 BAL. TK S FILL/SUC. V/V (BA021);VRCBL024;flaga.pv
NO.4 BAL. TK P FILL/SUC. V/V (BA030);VRCBL025;flaga.pv
NO.4 BAL. TK S FILL/SUC. V/V (BA027);VRCBL026;flaga.pv
FWD D WBT. P FILL/SUC. V/V (BA005);VRCBL035;flaga.pv
FWD D WBT. S FILL/SUC. V/V (BA003);VRCBL036;flaga.pv
FWD PEAK TK FILL/SUC. V/V (BA004);VRCBL039;flaga.pv
AFT PEAK TK FILL/SUC. V/V (BA229);VRCBL040;flaga.pv
E/R WBT. P FILL/SUC. V/V (BA202);VRCBL041;flaga.pv
E/R WBT. S FILL/SUC. V/V (BA201);VRCBL042;flaga.pv
NO.1 BAL. P/P DISCH. V/V (BA217);VRCBL054;flaga.pv
NO.2 BAL. P/P DIS. V/V (BANO.2NO.19);VRCBL055;flaga.pv
NO.3 BAL. P/P DIS. V/V (BANO.2NO.2NO.1);VRCBL056;flaga.pv
EDUCT S DR. V/V FM NO.1 WBP. (BANO.2NO.1NO.3);VRCBL057;flaga.pv
EDUCT P DR. V/V FM NO.3 WBP. (BANO.2NO.2NO.3);VRCBL058;flaga.pv
NO.1 BAL. TK P STRIP V/V (BA013);VVBL027;flaga.pv
NO.1 BAL. TK S STRIP V/V (BA010);VVBL028;flaga.pv
NO.2 BAL. TK P STRIP V/V (BA019);VVBL029;flaga.pv
NO.2 BAL. TK S STRIP V/V (BA016);VVBL030;flaga.pv
NO.3 BAL. TK P STRIP V/V (BA025);VVBL031;flaga.pv
NO.3 BAL. TK S STRIP V/V (BA022);VVBL032;flaga.pv
NO.4 BAL. TK P STRIP V/V (BA031);VVBL033;flaga.pv
NO.4 BAL. TK S STRIP V/V (BA028);VVBL034;flaga.pv
FWD D WBT P STRIP V/V (BA033);VVBL037;flaga.pv
FWD D WBT S STRIP V/V (BA032);VVBL038;flaga.pv
RING MAIN ISOLATING V/V (BA007);VVBL043;flaga.pv
BAL. STRIP EDUCT SUC S V/V (BA203);VVBL044;flaga.pv
BAL. STRIP EDUCT SUC P V/V (BA204);VVBL045;flaga.pv
NO.1 BAL. P/P TK SUC V/V (BA207);VVBL046;flaga.pv
NO.2 BAL. P/P TK SUC V/V (BA209);VVBL047;flaga.pv
NO.3 BAL. P/P TK SUC V/V (BA211);VVBL048;flaga.pv
NO.1 BAL. P/P S/C SUC V/V (BA208);VVBL049;flaga.pv
NO.2 BAL. P/P S/C SUC V/V (BA210);VVBL050;flaga.pv
NO.3 BAL. P/P S/C SUC V/V (BA212);VVBL051;flaga.pv
NO.3 BAL. P/P DIS TO TK (BA222);VVBL052;flaga.pv
NO.1 BAL. P/P DIS TO TK (BA215);VVBL053;flaga.pv
BAL. MAIN ISOLATING V/V (BA206) P;VVBL059;flaga.pv
BAL. MAIN ISOLATING V/V (BA205) S;VVBL060;flaga.pv
BAL. P/P DIS ISO V/V (BA226) S;VVBL061;flaga.pv
BAL. P/P DIS ISO V/V (BA227) P;VVBL062;flaga.pv
BAL. EDUCT DIS V/V (BA214) S;VVBL063;flaga.pv
BAL. EDUCT DIS V/V (BA224) P;VVBL065;flaga.pv
BAL. OVBD V/V (BA) PORT (BA228);VVBL067;flaga.pv
BAL. OVBD V/V (BA) STBD (BA225);VVBL068;flaga.pv
NO.1 BAL. TK P FILL/SUC V/V (BA011);VVBL069;flaga.pv
NO.1 BAL. TK S FILL/SUC V/V (BA008);VVBL070;flaga.pv
NO.2 BAL. TK P FILL/SUC V/V (BA017);VVBL071;flaga.pv
NO.2 BAL. TK S FILL/SUC V/V (BA014);VVBL072;flaga.pv
NO.3 BAL. TK P FILL/SUC V/V (BA023);VVBL073;flaga.pv
NO.3 BAL. TK S FILL/SUC V/V (BA020);VVBL074;flaga.pv
NO.4 BAL. TK P FILL/SUC V/V (BA029);VVBL075;flaga.pv
NO.4 BAL. TK S FILL/SUC V/V (BA026);VVBL076;flaga.pv
P/D FWD BILGE SUC. V/V (BS020);VVBS028;flaga.pv
P/D AFT BILGE SUC. V/V (BS202);VVBS029;flaga.pv
NO.1 COFF. BILGE SUC. P V/V (BS026);VVBS030;flaga.pv
NO.2 COFF. BILGE SUC. P V/V (BS028);VVBS031;flaga.pv
NO.3 COFF. BILGE SUC. P V/V (BS034);VVBS032;flaga.pv
NO.4 COFF. BILGE SUC. P V/V (BS040);VVBS033;flaga.pv
NO.5 COFF. BILGE SUC. P V/V (BS046);VVBS034;flaga.pv
NO.1 COFF. BILGE SUC. S V/V (BS025);VVBS035;flaga.pv
NO.2 COFF. BILGE SUC. S V/V (BS027);VVBS036;flaga.pv
NO.3 COFF. BILGE SUC. S V/V (BS033);VVBS037;flaga.pv
NO.4 COFF. BILGE SUC. S V/V (BS039);VVBS038;flaga.pv
NO.5 COFF. BILGE SUC. S V/V (BS045);VVBS039;flaga.pv
IGG DELIVERY PURGE V/V;VVIG015;flaga.pv
SPR V/V TO C TK AREA (WW002);VVWS003;flaga.pv
SPR V/V TO ACCO&CMR&L/B (WW003);VVWS004;flaga.pv
SPR V/V TO MANIFOLD (WW001);VVWS005;flaga.pv
NO.1 BAL. P/P ABNORMAL;XABL001_03;flaga.pv
NO.2 BAL. P/P ABNORMAL;XABL005_03;flaga.pv
NO.3 BAL. P/P ABNORMAL;XABL009_03;flaga.pv
CARGO CSL ALM OCCUR;XACAD_C;flaga.pv
CARGO CSL MASTER;XACAM_C;flaga.pv
CARGO CSL ALM STATE;XACAS_C;flaga.pv
CAR.IAS HPM13-1 PWR FAIL;XACSYS064_05;flaga.pv
CAR.IAS HPM13-2 PWR FAIL;XACSYS064_06;flaga.pv
CARGO EXT ALM SYS ABNOR;XACSYS069;flaga.pv
NO.1 AUX. C.F.W P/P MOTOR ABNORMAL;XAFW001_05;flaga.pv
NO.2 AUX. C.F.W P/P MTR ABNORMAL;XAFW002_05;flaga.pv
AUX. C.F.W P/P STANDBY START ALARM;XAFW003;flaga.pv
NO.1 AUX. C.S.W P/P MOTOR ABNORMAL;XAFW007_05;flaga.pv
NO.2 AUX. C.S.W P/P MTR ABNORMAL;XAFW008_05;flaga.pv
AUX. C.S.W P/P STANDBY START ALARM;XAFW009;flaga.pv
IGG SYS. POWER FAIL;XAIG008;flaga.pv
GENERATOR IGG UNIT ABNORMAL;XAIG009;flaga.pv
IGG COOLING UNIT ABNORMAL;XAIG010;flaga.pv
IGG COOLING COMPRESSOR FAIL;XAIG010_01;flaga.pv
IGG DRYER UNIT ABNORMAL;XAIG011;flaga.pv
IGG BLOWER 1 FAIL;XAIG012;flaga.pv
IGG BLOWER 2 FAIL;XAIG013;flaga.pv
IGG F.O P/P FAIL;XAIG014;flaga.pv
IGG FLAME FAIL;XAIG021;flaga.pv
IGG SYS. EM'CY STOP;XAIG034;flaga.pv
FEED AIR COMP 1 ABNOR;XANG002_01;flaga.pv
1 N2 GEN ABNOR;XANG007;flaga.pv
FEED AIR COMP 2 ABNOR;XANG012_01;flaga.pv
2 N2 GEN ABNOR;XANG016;flaga.pv
TRIM ALARM;XARG019;flaga.pv
LIST ALARM;XARG020;flaga.pv
NO.1 VACUUM P/P COMMON TRIP ALARM;XAVP002;flaga.pv
NO.2 VACUUM P/P COMMON TRIP ALARM;XAVP004;flaga.pv
WATER SPRAY P/P ABNORMAL;XAWS002;flaga.pv
NO.1 FIRE & G/S P/P ABNORMAL;XAWW001_04;flaga.pv
NO.2 FIRE & G/S P/P ABNORMAL;XAWW002_04;flaga.pv
JOCKEY P/P ABNORMAL;XAWW003_04;flaga.pv
EM'CY FIRE P/P ABNORMAL;XAWW005_04;flaga.pv
1ST WBP STOP V/V NO SET;XIBPP1BLSP_NO;flaga.pv
1ST WBP STOP V/V NO SET;XIBPP1DBSP_NO;flaga.pv
EM'CY C. TK NO SELECT;XIEPNN;flaga.pv
GLY. W. ELEC. HTR POWER CONSUMPTION;XIGW024;flaga.pv
WB TK SUC V/V OPEN NO;XIWBTVV_NO;flaga.pv
NO.1 BAL. P/P REMOTE;XLBL001_02;flaga.pv
NO.1 BAL. P/P POWER AVAIL;XLBL001_04;flaga.pv
NO.1 BAL. P/P READY TO START;XLBL001_05;flaga.pv
NO.2 BAL. P/P REMOTE;XLBL005_02;flaga.pv
NO.2 BAL. P/P POWER AVAIL;XLBL005_04;flaga.pv
NO.2 BAL. P/P HIGH SPEED READY TO START;XLBL005_05;flaga.pv
NO.3 BAL. P/P REMOTE;XLBL009_02;flaga.pv
NO.3 BAL. P/P POWER AVAIL;XLBL009_04;flaga.pv
NO.3 BAL. P/P HIGH SPEED READY TO START;XLBL009_05;flaga.pv
NO.1 AUX. C.F.W P/P REMOTE;XLFW001_03;flaga.pv
NO.1 AUX. C.F.W P/P STANDBY;XLFW001_04;flaga.pv
NO.2 AUX. C.F.W P/P REMOTE;XLFW002_03;flaga.pv
NO.2 AUX. C.F.W P/P STANDBY;XLFW002_04;flaga.pv
NO.1 AUX. C.S.W P/P REMOTE;XLFW007_03;flaga.pv
NO.1 AUX. C.S.W P/P STANDBY;XLFW007_04;flaga.pv
NO.2 AUX. C.S.W P/P REMOTE;XLFW008_03;flaga.pv
NO.2 AUX. C.S.W P/P STANDBY;XLFW008_04;flaga.pv
IGG PLANT REMOTE;XLIG001;flaga.pv
WATER SPRAY P/P REMOTE;XLWS001_03;flaga.pv
NO.1 FIRE & G/S P/P REMOTE;XLWW001_03;flaga.pv
NO.2 FIRE & G/S P/P REMOTE;XLWW002_03;flaga.pv
JOCKEY P/P REMOTE;XLWW003_03;flaga.pv
IAS CCR BZ SIGNAL;XSCSYS013;flaga.pv
CARGO GUS ALM MASTER;XSUAM_C;flaga.pv
SCRUBBER W. OUTL. V/V OPEN;ZLHIG031;flaga.pv
IGG SCRUB. W.OUT V/V OPN;ZLHIG033;flaga.pv
SCRUBBER W. OUTL. V/V CLOSE;ZLLIG031_01;flaga.pv
IGG SCRUB. W.OUT V/V CLS;ZLLIG033_01;flaga.pv
Controller (2 I/O Links);CPM15;flaga.pv
1901 CDA CEE15;IOLINK15;flaga.pv
1903 CDA CPM16                                    Controller (2 I/O Links) - Secondary;IOLINK16;flaga.pv
1905 CDA 1501HLAI;1502HLAI;flaga.pv
1909 CDA 1504HLAI;1503HLAI;flaga.pv
1913 CDA 1506HLAI;1505HLAI;flaga.pv
1915 CDA 1510DI;1509AO;flaga.pv
1917 CDA 1512DI;1511DI;flaga.pv
1919 CDA 1513DI;1514DI;flaga.pv
1921 CDA 1515DI;1516DISOE;flaga.pv
1925 CDA 1518DISOE;1517DISOE;flaga.pv
1927 CDA 1519DO;1520DO;flaga.pv
1929 CDA 1507lLAI;1521DO;flaga.pv
1931 CDA CPM17                                    Controller (2 I/O Links);1508LLAI;flaga.pv
