358;1;0*NORMAL
5493;32765;35.645096
752;1;1110.540000
3889;32748;1*REMOTE
3024;32759;1*NORMAL
3362;32760;0*OFF
5925;1;99.165405
1765;32760;0.000000
6111;1;0.000000
1085;32748;1*NORMAL
3013;32761;1*ON
2060;32765;1.379245
6493;1;1*ON
1067;32760;0*OFF
2658;32760;0*DISCONN
4951;32748;1*NORMAL
3395;32765;154.657316
1875;32759;1*AVAIL
567;1;0*OFF
519;1;0*OFF
3471;32679;1*ON
437;1;0*OFF
5968;1;33.335686
2297;32759;1*NORMAL
102;1;0*NORMAL
2420;32760;0*LOCAL
3764;32765;1*NORMAL
1736;32752;0*STOP
3408;32759;1*NORMAL
232;1;0*NORMAL
1073;32761;0*OFF
5893;1;0.000000
3445;32748;1*NORMAL
3795;32748;1*NORMAL
2312;32758;1*NORMAL
3878;32761;1*OPEN
3572;32763;8.189676
1043;32763;12.214641
1717;32763;-0.020233
1352;32760;0*CLOSE
610;1;0.000000
430;1;0*NORMAL
3914;32761;0*CLOSE
6222;1;0*NOT_DEF
3815;32758;0*OFF
288;1;1*OPEN
2663;32748;1*NORMAL
1035;32758;1*NORMAL
5003;1;1*ON
3303;32748;1*ABNORMAL
1288;32763;28.886734
511;1;0*OFF
2330;32759;1*NORMAL
3887;32760;1*REMOTE
2881;32761;1*NORMAL
245;1;1*AUTO
5967;1;32.550514
375;1;0*NORMAL
1447;32748;1*REMOTE
6507;1;1*ON
136;1;0*OFF
1176;32748;1*NORMAL
2307;32759;1*NORMAL
4995;1;1*ON
3655;32763;35.748550
5634;1;0*NORMAL
1016;32759;0.000000
2144;32763;36.038223
6553;1;12884.000000
742;1;21.725000
2579;32748;1*NORMAL
2819;32748;1*NORMAL
3882;32748;1*REMOTE
3189;32760;1.#QNAN0
499;1;0*OFF
2204;32748;1*NORMAL
303;1;0*OFF
701;1;463.500000
5306;32732;1.#QNAN0
1099;32759;1*NORMAL
696;1;38.000000
2954;32763;-2.485991
3136;32763;24.759995
1136;32765;14.413000
1197;32759;1.#QNAN0
3784;32759;1*NORMAL
5092;32732;3450.000000
318;1;0*NORMAL
1063;32761;0*OFF
1434;32759;1*AVAIL
3822;32759;1*NORMAL
5619;1;0*NORMAL
4959;32748;1*NORMAL
3251;32761;1*NORMAL
5170;32748;1*NORMAL
429;1;0*NORMAL
3534;32765;110.499205
1615;32761;1*NORMAL
190;1;1*OPEN
5655;1;0*NORMAL
234;1;0*NORMAL
1872;32759;1*AVAIL
1455;32759;1*AVAIL
2132;32765;1.#QNAN0
5588;1;0*NORMAL
6578;1;9.897959
4966;32743;1*NORMAL
5540;1;0*NORMAL
158;1;0*NORMAL
3441;32759;1*NORMAL
4949;32674;0.000000
1601;32740;0*OFF
6491;1;1*ON
2814;32756;39.979963
1890;32748;0*LOCAL
3076;32765;0.002794
3541;32763;0.000000
2874;32748;0*OFF
3891;32760;1*REMOTE
5466;32755;0.404645
2230;32748;1*NORMAL
3802;32759;1*NORMAL
1165;32759;1*ON
3291;32748;1*NORMAL
5524;1;0*Line_a
739;1;30.925000
5846;1;13334834176.000000
912;1;0.000000
1337;32760;98.232460
257;1;0*MANU
3842;32759;1*NORMAL
193;1;1*OPEN
205;1;0*OFF
436;1;0*NORMAL
449;1;0*OFF
1050;32748;1*NORMAL
6273;32763;33.549446
1850;32759;1*NORMAL
6245;32763;0*NONE
1029;32747;1*NORMAL
697;1;30.600000
3239;32759;0*NORMAL
1616;32759;1*NORMAL
3702;32758;1.#QNAN0
744;1;0.150000
5594;1;0*NORMAL
491;1;1*OPEN
5929;1;0.000000
1146;32765;14.464000
2427;32759;0*ENGAGE
3874;32759;1*NORMAL
6572;1;-0.204082
5179;32748;1*NORMAL
3453;32758;1*NORMAL
2342;32761;1*NORMAL
6199;1;1*HIGH
173;1;0*NORMAL
3185;32763;-0.141515
5895;1;1500.000000
3352;32759;0*OFF
5884;1;36.964474
5856;1;979200.875000
1303;32758;10.110611
6351;1;14.177000
5550;1;1.900000
1416;32759;0*NOR
2295;32759;1*NORMAL
226;1;0*NORMAL
6575;1;-0.306122
2416;32759;0*OFF
1384;32748;1*NORMAL
1365;32761;1*NORMAL
2600;32763;0.590167
1040;32763;12.219876
500;1;0*OFF
2966;32679;1*ON
5147;32761;0*ABNORMAL
6018;1;45.269997
1753;32765;21.638885
991;32759;1*NORMAL
1599;32763;9.978288
3722;32759;1*NORMAL
2424;32759;0*OFF
5534;1;0*NORMAL
6550;1;-30.039921
2277;32748;1*NORMAL
6530;1;0*OFF
2593;32763;12.860371
5564;1;2.200000
4972;32747;1*NORMAL
6316;32765;28.192060
2772;32763;2.564499
729;1;0.941500
509;1;0*OFF
192;1;1*OPEN
6524;1;0*OFF
1160;32759;1*ON
692;1;0.154250
2582;32748;1*NORMAL
2260;32761;1*NORMAL
615;1;112.000000
3886;32761;1*AUTO
561;1;0*OFF
3145;32763;68.326807
6371;1;3.198000
3521;32765;0.141986
576;1;1*ON
3488;32753;1*ON
2252;32759;1*STBY
3473;32752;0*OFF
3888;32759;1*STBY
1293;32757;66.512497
477;1;0*OFF
493;1;0*OFF
6481;1;0*OFF
638;1;-159.970000
2716;32763;5.617783
1842;32748;1*NORMAL
235;1;0*NORMAL
2256;32759;1*NORMAL
6405;1;0*OFF
3917;32759;0*OFF
5012;1;0*OFF
3068;32763;12.759594
714;1;72.550000
2349;32760;1*REMOTE
2280;32761;1*NORMAL
6427;1;0*OFF
3528;32765;2.388122
5189;32759;300.934387
5536;1;0*NORMAL
2429;32761;0*OFF
2672;32758;1*NORMAL
5585;1;0*NORMAL
1382;32761;1*NORMAL
1832;32761;0*OFF
3936;32760;0*LOCAL
6027;1;13.090000
3477;32763;5.452505
300;1;1*OPEN
305;1;0*OFF
3265;32759;1*NORMAL
249;1;1*AUTO
6038;32763;2278.449707
1361;32761;0*CLOSE
6489;1;1*ON
2220;32748;1*NORMAL
2589;32763;29.214492
2171;32759;1*NORMAL
1441;32760;1*REMOTE
5981;1;55.678276
3319;32748;1*NORMAL
1370;32761;1*NORMAL
3479;32677;0*OFF
2137;32763;36.762497
2530;32765;0.000000
1065;32761;0*OFF
2270;32761;1*NORMAL
6197;1;0*NONE
6384;1;1*ON
3484;32753;0*OFF
6496;1;1*ON
444;1;1*FWE
3147;32763;51.077093
6346;1;14.413000
3514;32759;1*NORMAL
3292;32759;1*NORMAL
5276;32764;1*NORMAL
96;1;0*NORMAL
2591;32763;1.180675
3143;32763;70.847065
6075;1;0.000000
1399;32747;1*NORMAL
5600;1;1*WARNING
3323;32748;0*NORMAL
5598;1;1*CLOSE
447;1;1*NORMAL
6503;1;1*ON
3267;32759;1*NORMAL
2718;32763;1.090103
1978;32765;60.112825
3049;32763;55.917408
2436;32765;-0.012235
3252;32761;1*NORMAL
5695;1;0*NORMAL
2508;32765;9.053596
6367;1;1.000000
6304;32765;1.#QNAN0
6329;32763;0*DISCONN
3543;32765;0.002228
6323;32765;1.#QNAN0
3720;32759;1*NORMAL
3650;32759;1*NORMAL
3020;32759;1*NORMAL
2561;32758;1*NORMAL
1442;32761;0*OFF
2745;32763;1.274368
2722;32763;-50.247772
1714;32763;0.128083
3249;32761;1*NORMAL
6350;1;14.464000
1058;32760;0*OFF
3483;32714;0*OFF
145;1;0*NORMAL
1598;32763;-1.066692
2135;32759;1*NORMAL
3280;32759;1*NORMAL
2927;32760;1*REMOTE
6201;1;0*NORMAL
3872;32759;1*NORMAL
1604;32748;1*NORMAL
2323;32759;1*NORMAL
2327;32748;0*TRIP
2366;32759;0*OFF
2670;32748;1*NORMAL
6239;32763;0*ENABLE
3050;32763;1.733645
694;1;46.925000
6049;1;0.000000
2547;32761;0*OFF
5001;1;1*ON
1396;32760;1*NORMAL
5314;32744;28.246750
1472;32760;1*REMOTE
5988;1;0.447321
3793;32748;1*NORMAL
133;1;1*GAS
5184;32747;0*STOP
440;1;0*NORMAL
655;1;0.000000
1021;32758;-0.109470
2653;32754;0.630865
1749;32759;1*NORMAL
3796;32748;1*NORMAL
3475;32763;1.405303
2305;32759;1*NORMAL
2258;32759;1*NORMAL
5309;32763;19.794144
6156;32763;1*NORMAL
2608;32765;2.249715
5894;1;1800.000000
1344;32760;0.000000
1650;32679;0*OFF
3696;32763;42.210037
3279;32759;1*NORMAL
3726;32759;1*NORMAL
6164;1;300.000000
524;1;0*OFF
2053;32758;1*NORMAL
6480;1;1*ON
2432;32761;1*ON
5888;1;1.000000
6045;1;0.000000
1849;32748;1*NORMAL
296;1;1*OPEN
2906;32759;1*NORMAL
3470;32752;1*ON
6008;1;2278.449707
3725;32759;1*NORMAL
6352;1;12.781713
6534;1;0*OFF
3140;32763;78.710318
518;1;0*OFF
657;1;0.000000
2489;32765;9.992866
2894;32747;0*NORMAL
6225;1;0*NORMAL
1066;32760;0*OFF
2933;32761;0*OFF
3100;32750;1*RUN
1741;32739;0*STOP
1192;32763;13.246222
2800;32763;38.315048
2673;32758;0*L_LOW
2982;32759;1*NORMAL
3012;32761;1*ON
6558;1;5.510204
3530;32765;13.575780
1234;32760;0*ST_BLK
2423;32761;1*REMOTE
1991;32765;0.357047
2830;32760;16.862986
5722;1;4976281.000000
3490;32753;1*ON
3848;32748;1*NORMAL
6314;32765;15.922221
1254;32759;0*ST_BLK
4984;32748;0*NOR
479;1;1*OPEN
2350;32760;1*REMOTE
3437;32748;1*NORMAL
342;1;0*NORMAL
6586;1;9.489796
3370;32763;79.973556
591;1;1*ON
3845;32761;1*NORMAL
364;1;0*OFF
605;1;14.355000
316;1;0*NORMAL
5844;1;19111047168.000000
6093;1;0.000000
6163;1;1.000000
1055;32760;0*OFF
2546;32760;0*OFF
753;1;1512.500000
298;1;0*OFF
2337;32748;1*NORMAL
596;1;0*OFF
5877;1;0.001207
1735;32756;0*STOP
5048;32765;-83.076584
2486;32761;1*NORMAL
1897;32762;0*NON
2751;32763;-63.770508
1453;32760;1*REMOTE
2680;32765;163.620777
2559;32759;1*NORMAL
3343;32759;0*NON
3738;32748;1*NORMAL
3830;32761;1*NORMAL
1409;32748;0*NOR
2942;32760;1*REMOTE
5575;1;0*NORMAL
3033;32759;1*NORMAL
5601;1;0*NORMAL
6041;1;0.000000
2412;32759;1*MSBD1
3220;32757;1*NORMAL
3277;32759;1*NORMAL
1377;32761;1*NORMAL
204;1;0*OFF
6454;1;1*ON
6563;1;9.387755
6115;32765;0.250000
6113;32751;0*OFF
101;1;0*NORMAL
2142;32763;36.948776
6044;1;8.219999
2759;32763;-78.637970
3779;32761;1*NORMAL
558;1;0*OFF
6597;1;31.946602
3724;32759;1*NORMAL
5845;1;715218.875000
3642;32763;2.094550
1634;32748;1*NORMAL
3456;32748;1*NORMAL
2744;32763;2.359695
2884;32760;1*NOR
3462;32759;1*NORMAL
6055;1;0.000000
2520;32765;598180.714955
3749;32759;1*NORMAL
271;1;0*NORMAL
6401;1;1*ON
2207;32759;1*NORMAL
2804;32763;10.013336
2067;32765;-0.910383
1275;32748;0*DISCONN
2887;32765;0*NORMAL
3338;32761;0*NORMAL
1217;32765;121.153879
3641;32763;1.500151
3935;32761;0*FOLL
1379;32759;0*OFF
5644;1;0*NORMAL
6527;1;0*OFF
5897;1;-0.600000
1333;32762;97.910706
6366;1;-123.085304
2726;32763;-66.835129
6302;32765;59.703559
1889;32760;1*REMOTE
6054;1;26.250000
516;1;0*OFF
2627;32745;0*ST_BLK
6467;1;0*OFF
6396;1;1*ON
2610;32763;111.982136
115;1;0*NORMAL
3818;32758;0*OFF
1851;32760;1*NORMAL
5613;1;0*NONE
3484;32765;0.090144
5875;1;0.000000
5311;32748;0*LOW
2242;32759;1*NORMAL
4967;32747;1*NORMAL
5576;1;1*WARNING
6372;1;25.000000
2808;32763;2.584961
1990;32765;1237.613052
365;1;0*NORMAL
1335;32760;97.335449
6549;1;0.004833
2268;32759;1*NORMAL
632;1;-132.580000
5310;32763;11.938248
5592;1;1*WARNING
1835;32760;1*NOR
3046;32765;0.275778
5653;1;0*NONE
5909;1;5.650000
2244;32760;1*NORMAL
3315;32759;1*NORMAL
6516;1;1*ON
2174;32759;1*NORMAL
3240;32759;1*NORMAL
5065;32732;-49.784454
5565;1;0*NONE
1862;32748;1*NORMAL
324;1;0*NORMAL
5855;1;25867935744.000000
2655;32765;648.016475
1756;32760;0.000000
6429;1;0*OFF
725;1;162.560000
3413;32765;1.#QNAN0
241;1;0*OFF
3789;32759;1*NORMAL
106;1;0*NORMAL
456;1;0*OFF
1027;32759;1*NORMAL
3897;32759;0*OFF
1757;32760;0.000000
1198;32759;1.#QNAN0
6231;1;0*NORMAL
2761;32763;-57.529968
2529;32765;6381.147105
4982;32748;0*NOR
5468;32765;0.404498
3274;32761;1*NORMAL
2275;32761;1*NORMAL
97;1;0*NORMAL
3929;32759;0*LOCAL
5141;32694;1*ON
532;1;0*OFF
5019;1;1*ON
3339;32765;1.#QNAN0
1705;32765;-0.003776
756;1;108.625000
2358;32759;0*OFF
475;1;0*OFF
3942;32759;1*NORMAL
3701;32758;36.865982
2902;32761;0*TRIP
6000;1;0.500000
5264;32710;0.208710
3414;32763;0.000000
6050;1;26.250000
5010;1;1*ON
3861;32748;1*NORMAL
2923;32748;1*REMOTE
2840;32765;5.241191
2056;32748;0*L_LOW
6077;1;0.000000
179;1;0*OFF
1966;32765;1883.578205
2601;32763;0.409584
5308;32732;11.014023
3801;32748;1*NORMAL
6209;1;0*NORMAL
1271;32748;0*DISCONN
580;1;1*ON
1018;32762;-0.018275
2159;32763;36.783188
1421;32759;1*NORMAL
4962;32748;1*NORMAL
3808;32759;1*NORMAL
2908;32765;0*OFF
5583;1;0*NORMAL
2004;32678;1*ON
361;1;0*NORMAL
5882;1;0.000000
6420;1;0*OFF
3753;32761;1*NORMAL
3325;32747;1*NORMAL
2518;32765;1720.192548
2728;32763;-47.466644
3896;32748;1*REMOTE
3381;32756;0*CLOSE
4960;32748;1*NORMAL
5572;1;0*NORMAL
6216;1;0*NONE
3287;32761;0*NORMAL
262;1;0*OFF
6473;1;1*ON
2326;32748;1*NORMAL
6220;1;0*NORMAL
1601;32763;10.640990
6085;1;0.000000
270;1;0*OFF
1056;32760;0*OFF
1331;32762;98.242210
2061;32765;1.599896
1038;32765;12.139037
5013;1;0*OFF
3524;32763;55.948795
2885;32760;1*TRIP
1126;32759;1*NORMAL
222;1;0*NORMAL
585;1;1*ON
3490;32765;-8.402206
5674;1;0*NORMAL
3751;32759;1*NORMAL
5667;1;0*NORMAL
6312;32765;15.922221
3262;32748;1*NORMAL
200;1;1*OPEN
2778;32763;-62.407288
465;1;0*OFF
5523;1;0*NONE
5963;1;14.177000
3523;32765;58.422310
1469;32759;0*OFF
6065;1;0.000000
1468;32760;1*REMOTE
6160;1;10000.000000
6555;1;23275.000000
3698;32763;-64.798157
1876;32761;0*OFF
1036;32765;12.224442
2264;32759;1*NORMAL
2346;32760;1*REMOTE
2356;32759;0*OFF
156;1;0*NORMAL
2816;32765;31.513691
2967;32765;8.150421
2206;32748;1*NORMAL
2580;32748;1*NORMAL
2238;32759;1*NORMAL
1642;32765;1*NORMAL
3814;32758;0*OFF
3485;32763;3.527051
3055;32763;0.768108
3115;32759;1*NORMAL
1189;32763;13.108142
5919;1;0.000000
6506;1;1*ON
3864;32748;1*NORMAL
1097;32748;1*NORMAL
2868;32761;1*NORMAL
214;1;0*OFF
5940;1;0.000028
3165;32763;184.504532
5187;32765;49.826889
1378;32761;1*NORMAL
2088;32765;-0.166397
2729;32763;-67.995926
3256;32760;1*NORMAL
562;1;1*ON
2517;32765;27369.449651
583;1;0*OFF
6331;32760;1*NORMAL
498;1;1*RUN
2417;32760;1*REMOTE
1770;32760;1.619801
3373;32748;0*OPEN
2240;32759;1*NORMAL
1606;32765;-34.070152
2510;32765;4.325330
1637;32760;1*NORMAL
4992;1;1*ON
5863;1;0.000984
2596;32763;13.128214
3768;32761;1*NORMAL
5052;32762;-72.973267
1413;32761;1*NORMAL
517;1;0*OFF
3383;32760;1*OPEN
3105;32750;1*RUN
3928;32759;0*LOCAL
332;1;0*NORMAL
5922;1;0.000161
1852;32760;1*NORMAL
6074;1;20.000000
2348;32760;1*REMOTE
1600;32763;10.682526
1011;32761;1*NORMAL
594;1;1*ON
6546;1;0.005205
1734;32708;0*STOP
5692;1;0*NORMAL
6483;1;1*ON
754;1;24.458000
5987;1;3.435805
432;1;0*NORMAL
5639;1;0*NORMAL
6495;1;1*ON
1158;32759;1*ON
6107;1;0.000000
1308;32764;-154.155000
242;1;1*OPEN
5971;1;34.481201
1205;32765;0.377203
2263;32759;1*NORMAL
5267;32764;1*NORMAL
5677;1;0*NONE
3235;32761;1*NORMAL
1695;32758;1*NORMAL
2917;32765;1*ON
1848;32759;1*NORMAL
2682;32763;7.545456
5688;1;1*WARNING
2237;32761;1*NORMAL
6297;32765;24.073032
1750;32759;1*NORMAL
2516;32765;2520.472220
5022;1;0*OFF
1613;32759;1*NORMAL
2957;32760;1*CLOSE
2212;32760;1*NORMAL
3344;32761;1*AUTO
5548;1;0.200000
5997;1;96.535645
2588;32763;27.211677
3569;32765;2.586690
1651;32730;0*OFF
1446;32759;1*AVAIL
6434;1;0*OFF
2740;32763;12.266922
3043;32763;-0.065179
6088;1;20.590000
2288;32759;1*NORMAL
3691;32763;42.811295
5690;1;0*NORMAL
3884;32760;1*REMOTE
5943;1;0.000000
6079;1;0.000000
5976;1;0.645520
6395;1;1*ON
5713;1;0.000000
6270;32763;28.192060
2566;32759;1*NORMAL
650;1;23275.000000
445;1;1*NORMAL
2322;32759;1*NORMAL
5525;1;0*NONE
5869;1;36.971088
3499;32765;-19.720894
3336;32760;1*NORMAL
3804;32759;1*NORMAL
2952;32763;79.654479
2551;32760;1*BOIL_OFF
104;1;0*NORMAL
3225;32761;1*NORMAL
100;1;0*NORMAL
618;1;-159.950000
3365;32759;1*NORMAL
700;1;463.350000
5872;1;0.691552
6099;1;0.000000
6328;32763;28.242987
2279;32761;1*NORMAL
326;1;0*NORMAL
1712;32763;-0.265211
2947;32763;69.642738
1162;32759;1*ON
1647;32763;8.747260
3190;32760;1.528430
2343;32765;1.005061
2773;32763;1.704346
3920;32748;0*LOCAL
1390;32761;1*NORMAL
180;1;0*OFF
1887;32759;0*NON
1648;32763;9.049886
2490;32765;10.592638
3535;32763;1.648955
1740;32760;0*STOP
2696;32763;-42.744568
1146;32750;0*OFF
2218;32748;1*NORMAL
3351;32760;1*AUTO
603;1;0*DEC
167;1;0*NORMAL
2697;32763;-61.564926
996;32759;1*NOR
6536;1;0*OFF
5643;1;0*NORMAL
1838;32759;1*NORMAL
5841;1;1.253789
2336;32760;1*NORMAL
3512;32758;1*NORMAL
2612;32763;0.108239
2345;32765;1.147425
5903;1;1.000000
3232;32761;1*NORMAL
5569;1;0*NORMAL
1141;32765;14.355000
1291;32763;2.728363
1623;32759;1*NORMAL
575;1;1*ON
5661;1;0*NONE
3467;32759;1*NORMAL
1164;32759;1*ON
2984;32759;1*NORMAL
642;1;-159.960000
6254;32763;0*NONE
346;1;0*NORMAL
5945;1;0.000000
1180;32747;1*NORMAL
3438;32758;1*NORMAL
2825;32763;-0.038072
2590;32763;546.691475
120;1;0*FIX
132;1;0*OFF
6100;1;4.980000
3498;32763;130.996365
3679;32765;468.133728
2991;32678;1*ON
3692;32763;53.361069
301;1;0*OFF
5890;1;1800.000000
1451;32761;0*OFF
2723;32763;-45.711914
2203;32748;1*NORMAL
2316;32748;0*NORMAL
5704;1;0*NORMAL
1607;32763;-72.700733
3871;32758;0*ABNORMAL
631;1;-108.270000
1885;32759;1*ST_BY
3821;32759;1*NORMAL
283;1;1*OPEN
2584;32748;1*NORMAL
3678;32763;22.616135
5577;1;0*NORMAL
2581;32748;1*NORMAL
2328;32759;1*NORMAL
3797;32759;1*NORMAL
5657;1;0*NORMAL
184;1;1*OPEN
6404;1;0*OFF
5697;1;0*NORMAL
706;1;0.000000
1115;32759;1*NORMAL
6484;1;0*OFF
2796;32763;-27.802048
1996;32748;1*NORMAL
3630;32750;0*STOP
4991;1;1*ON
3533;32763;12.350517
5467;32765;0.602863
1896;32762;1*OPEN
5629;1;0*NONE
6213;1;1*ALARM
1340;32761;1.240534
5578;1;0*NORMAL
699;1;0.991000
6056;1;26.250000
1369;32761;1*NORMAL
5891;1;1500.000000
3451;32758;1*NORMAL
3918;32760;1*NORMAL
3934;32760;1*REMOTE
366;1;0*NORMAL
995;32759;1*NOR
347;1;0*NORMAL
5980;1;53.431511
1631;32759;1*NORMAL
137;1;0*OFF
157;1;0*CLOSE
559;1;0*OFF
5561;1;1.300000
2509;32765;0.000000
2128;32765;1.#QNAN0
2175;32765;0.800675
311;1;1*ON
2909;32764;0*OFF
563;1;1*ON
114;1;1*RUN
6303;32765;10.069641
2695;32763;-54.434402
1639;32760;1*NORMAL
6241;32765;0*LINE_A
644;1;-159.930000
2693;32763;-2.289597
5946;1;0.000000
213;1;0*OFF
3474;32763;1.439705
5030;32765;44.947586
3127;32763;26.719528
5673;1;0*NORMAL
3335;32760;1*NORMAL
2692;32763;0.598770
1101;32759;1*NORMAL
3540;32763;7.805028
2684;32763;7.689056
3450;32758;1*NORMAL
757;1;0.154000
4981;32759;0*NOR
6571;1;-1.428571
1884;32748;1*REMOTE
1443;32759;1*AVAIL
5249;32765;98.152664
122;1;1*AUTO
3425;32759;0*NON
2374;32761;0*OFF
6052;1;26.250000
284;1;0*OFF
109;1;0*NORMAL
244;1;1*RUN
2379;32759;0*OFF
211;1;1*ON
1381;32761;1*NORMAL
2421;32760;1*REMOTE
3836;32759;1*NORMAL
134;1;0*OFF
5532;1;1*LINE_A
3843;32759;1*NORMAL
3348;32759;0*OFF
3464;32759;1*NORMAL
4970;32759;1*NORMAL
5177;32745;1*NORMAL
3342;32765;31.434965
2483;32758;0.021254
2562;32748;1*NORMAL
3513;32759;1*NORMAL
6280;32763;23.754436
1739;32749;0*STOP
6470;1;0*OFF
5497;32763;100.029320
2375;32759;0*OFF
2487;32761;1*NORMAL
1462;32760;0*OFF
3647;32748;1*NORMAL
6188;1;50.000000
1208;32765;0.587360
1758;32760;0.000000
3128;32763;26.698929
3436;32748;1*NORMAL
6191;1;300.000000
206;1;0*OFF
3131;32763;26.554489
5581;1;0*NONE
1259;32760;0*ST_BLK
602;1;0*DEC
3674;32763;153.534317
3750;32759;1*NORMAL
3018;32748;1*NORMAL
6036;32763;3745.540039
6082;1;6.099999
3863;32760;1*NORMAL
6022;1;27.540001
3832;32761;1*NORMAL
2710;32763;8.078842
6490;1;1*ON
3895;32760;1*REMOTE
431;1;0*NORMAL
5874;1;2.230168
2127;32765;1.#QNAN0
4973;32747;1*NORMAL
335;1;0*NORMAL
5703;1;1*CLOSE
1599;32756;0*OFF
3500;32760;35.887518
2987;32759;1*NORMAL
3028;32759;1*NORMAL
3035;32759;1*NORMAL
2782;32763;-45.631210
3452;32759;1*NORMAL
6365;1;-121.241821
3283;32759;1*NORMAL
3772;32761;1*NORMAL
353;1;0*NORMAL
212;1;1*ON
3531;32765;1.177212
6114;32755;0*OFF
569;1;0*OFF
6113;32760;2.314714
6319;32765;-3.745998
1030;32747;1*NORMAL
3509;32761;1*NORMAL
565;1;1*ON
108;1;0*NORMAL
3546;32763;129.927340
2900;32748;0*NOR
3139;32763;75.965956
3124;32763;141.972763
2662;32748;1*NORMAL
5847;1;1597.401367
3890;32759;0*OFF
492;1;0*OFF
3798;32759;1*NORMAL
5488;32764;0.000000
6501;1;1*ON
3721;32748;1*NORMAL
1094;32748;1*NORMAL
3477;32677;0*OFF
3826;32759;1*NORMAL
5901;1;2.500000
5105;32679;0*OFF
6559;1;6.224490
6226;1;1*ALARM
577;1;1*ON
203;1;1*INSERT
5700;1;0*NORMAL
2160;32765;298.789261
1448;32761;0*OFF
3157;32763;38.404018
360;1;0*NORMAL
1656;32763;0.573949
1179;32747;1*NORMAL
2642;32758;13.129091
2746;32763;-0.202545
3074;32764;68.489204
334;1;0*NORMAL
5032;32765;2.625946
2372;32761;1*STBY
1877;32759;1*REMOTE
3328;32759;1*NORMAL
354;1;0*NORMAL
6369;1;0.000000
1614;32759;1*NORMAL
2668;32748;1*NORMAL
3857;32748;1*NORMAL
3777;32761;1*NORMAL
623;1;-108.500000
3700;32758;25.853073
2661;32748;1*NORMAL
1656;32744;0*OFF
1891;32760;0*LOCAL
1048;32747;1*NORMAL
5562;1;1.100000
3257;32761;1*NORMAL
2784;32763;-45.913666
5586;1;0*NORMAL
1200;32759;1.#QNAN0
1597;32763;-0.430651
2890;32748;1*NORMAL
3125;32763;133.094162
4957;32759;1*NORMAL
3652;32759;1*NORMAL
3064;32763;60.338783
5623;1;0*NORMAL
5936;1;36.894402
6271;32763;53.755324
3108;32759;1*NORMAL
3430;32760;1238.119377
956;32748;1*NORMAL
3885;32759;0*NON
217;1;0*NORMAL
3837;32760;0*NORMAL
2949;32763;70.625214
1072;32761;0*OFF
1694;32758;1*NORMAL
2656;32739;1*RUN
506;1;0*OFF
2715;32763;5.576767
339;1;0*NORMAL
3443;32748;1*NORMAL
2921;32759;1*REMOTE
1999;32748;1*NORMAL
6511;1;0*OFF
505;1;0*OFF
166;1;0*NORMAL
2373;32759;1*ON
5928;1;0.172325
6475;1;1*ON
2735;32763;8.181427
3880;32763;1.#QNAN0
5714;1;0.000000
5665;1;0*NORMAL
3532;32763;0.044396
1109;32759;1*NORMAL
1347;32762;0.000000
643;1;-159.960000
5699;1;0*NORMAL
3175;32759;1*NORMAL
1060;32760;0*OFF
3658;32763;26.781448
5050;32762;-67.575699
1022;32758;0.342536
1423;32748;1*NORMAL
3487;32751;0*OFF
6478;1;0*OFF
6363;1;84801.546875
5889;1;4000.000000
224;1;0*NORMAL
3346;32760;0*OFF
3466;32759;1*NORMAL
1737;32750;0*STOP
515;1;0*OFF
6518;1;0*OFF
3021;32759;1*NORMAL
6548;1;-66.450867
3354;32759;1*AUTO
6244;32763;0*NONE
598;1;1*ON
3326;32759;1*NORMAL
4952;32747;1*NORMAL
574;1;1*ON
750;1;0.000000
2678;32763;38.863510
2721;32763;-35.039612
2738;32763;6.848083
1336;32760;0.000000
2686;32763;10.377518
1465;32760;1*REMOTE
630;1;-111.700000
6034;32763;3605.929688
6313;32765;9.169966
3247;32760;1*NORMAL
2054;32758;1*NORMAL
6108;1;6.570000
6112;1;6.580000
6237;1;1.000000
3000;32759;1*NORMAL
1464;32759;0*OFF
1993;32759;1*NORMAL
2513;32765;447.521581
6196;1;0*NONE
604;1;14.413000
3778;32748;1*NORMAL
530;1;0*OFF
3754;32761;1*NORMAL
6306;32765;0.131753
2867;32765;1*NORMAL
2755;32763;-50.630463
1114;32748;1*NORMAL
2197;32759;1*NORMAL
3903;32759;1*STBY
2666;32748;1*NORMAL
319;1;0*NORMAL
3507;32758;1*NORMAL
637;1;-160.010000
3649;32748;1*NORMAL
2278;32761;1*NORMAL
2938;32761;0*OFF
294;1;1*OPEN
2831;32760;97.997345
2239;32759;1*NORMAL
2898;32748;1*NORMAL
636;1;-159.950000
6441;1;0*OFF
1718;32765;-0.028316
1752;32761;0*HIGH
5979;1;53.186066
1010;32761;1*NORMAL
3729;32759;1*NORMAL
2875;32761;1*NORMAL
2614;32765;98.144052
3119;32763;57.627945
3077;32762;0.131024
1855;32759;1*NOR
5297;32763;1.#QNAN0
2418;32760;0*OFF
138;1;1*AUTO
6097;1;0.000000
2883;32760;1*NOR
2241;32760;1*NORMAL
3719;32759;1*NORMAL
6582;1;-0.612245
5015;1;1*ON
286;1;0*OFF
1696;32765;1.#QNAN0
6512;1;0*OFF
510;1;0*OFF
6389;1;1*ON
5554;1;2.200000
6565;1;15.714285
5181;32748;0*ABNORMAL
3925;32760;1*STBY
2246;32760;1*NORMAL
142;1;1*ON
3364;32761;1*ON
